14.156886912166458,12.501286067200269,73.34182702063327
14.98620753685376,12.37510560189353,72.63868686125271
14.084949394521306,12.510522986554776,73.40452761892392
14.07044579826996,12.596136233995011,73.33341796773503
14.076012769176277,12.636600000007444,73.28738723081628
14.151593024560244,12.509384567432956,73.3390224080068
14.124177480652609,12.553643209025022,73.32217931032237
14.211767354608842,12.615354189995202,73.17287845539595
15.122456023054411,13.451566998494197,71.42597697845139
14.097085162034057,12.53279946643508,73.37011537153086
15.245030311790824,14.371308465813627,70.38366122239555
15.620091480838552,13.409377510129955,70.97053100903149
15.306645652441784,13.123136206733266,71.57021814082495
15.254962474525621,13.083588396145116,71.66144912932927
15.224313903321976,14.350899623908767,70.42478647276926
15.337904953471623,14.443279557894062,70.2188154886343
15.589188106530793,14.767964450201495,69.64284744326771
15.379119673101435,13.167665475303247,71.45321485159532
15.135054957933598,13.25741407724201,71.60753096482439
15.231977265738884,14.329904487178755,70.43811824708236
14.875959243197995,12.383710964555462,72.74032979224654
14.897909514205438,12.529781066441304,72.57230941935326
14.748924912611969,12.362788739974294,72.88828634741374
14.740828477118942,12.423198324529805,72.83597319835125
14.765144887469416,12.258046316095847,72.97680879643474
14.75946738272042,12.41649192508265,72.82404069219693
14.94359395334753,12.303551853955435,72.75285419269704
14.750856890289155,12.28966784195087,72.95947526775997
14.863907887712369,12.352927030119508,72.78316508216813
14.8665234816707,12.330420769546667,72.80305574878263
14.48625477269977,12.118745123857403,73.39500010344283
15.034851430370106,12.363715266507642,72.60143330312225
14.557747796986733,12.107015514979635,73.33523668803363
14.540465867479258,12.051088304172154,73.40844582834859
14.64708248888124,12.027874214825218,73.32504329629354
14.695555040546305,11.960350701472127,73.34409425798157
14.531010087753144,12.156931006958951,73.3120589052879
14.629787350595668,12.059539381556181,73.31067326784814
14.600642253162649,12.128429354351535,73.27092839248581
14.621317781043855,12.010202206856343,73.3684800120998
14.861273140588052,12.249121405249742,72.88960545416221
15.399848371973365,13.121906977435732,71.47824465059091
14.706115259007563,12.298769900217476,72.99511484077496
14.83345126713316,12.195097448262006,72.97145128460484
14.741950774487039,12.2322342136045,73.02581501190846
14.93458782820566,12.130979614589377,72.93443255720497
14.659477834230472,12.208873873703471,73.13164829206606
14.615267554408657,12.143565173440091,73.24116727215126
14.677116682879248,12.163867917193652,73.1590153999271
14.735674644322378,12.12654967753229,73.13777567814533
6.890081239890256,10.917017341516189,82.19290141859355
7.448366612510428,11.148286118131297,81.40334726935828
7.356134506774305,10.778712618730582,81.86515287449512
7.222353673022738,10.861354087937642,81.91629223903962
7.237352346170916,10.906369962778328,81.85627769105076
7.384681961506599,10.861016621512752,81.75430141698065
7.423945248422917,10.949227923374261,81.62682682820282
7.49263937290351,10.991002566345355,81.51635806075113
7.233260112516014,11.114245945501319,81.65249394198267
7.331021186570566,11.124354264419233,81.54462454901021
11.422540910920794,12.13155315669831,76.4459059323809
11.478327775233323,11.762557577947073,76.7591146468196
11.593157260042167,11.887197106261404,76.51964563369643
11.73338718831815,11.777698719690493,76.48891409199136
11.740028260940417,11.82694193341969,76.43302980563989
11.538083579609786,11.778593941044814,76.6833224793454
11.558147265432869,11.804623222573792,76.63722951199334
11.562200298872988,11.778668926881,76.65913077424601
11.562058591408404,11.757711710883061,76.68022969770854
11.360850004659667,11.778526879680776,76.86062311565955
14.562468125416459,11.77629859466493,73.66123327991862
14.486505271945301,12.233372107593675,73.28012262046101
14.611768793132839,11.797295317520714,73.59093588934644
14.492466279748657,11.76298370196824,73.7445500182831
14.470658407454653,11.804166989720686,73.72517460282467
14.490658646888912,11.873576381913843,73.63576497119725
14.525434200698687,11.780243962918039,73.69432183638327
14.611187325614683,11.750094183418938,73.63871849096638
14.439047141165759,11.866769449776578,73.69418340905767
14.446479182929304,11.784847376175819,73.76867344089487
